71.48	-123.00	288.70
71.48	-122.25	283.00
71.48	-121.50	276.10
71.48	-120.75	309.60
71.48	-117.75	259.00
71.48	-117.00	268.80
71.48	-114.75	304.70
71.48	-114.00	311.10
71.48	-113.25	317.30
71.48	-112.50	330.90
71.48	-111.75	335.60
71.48	-111.00	337.70
71.48	-110.25	333.00
71.48	-109.50	322.60
71.48	-108.75	310.90
71.48	-108.00	298.20
71.48	-107.25	289.60
71.48	-106.50	284.60
71.48	-105.75	286.20
71.48	-105.00	282.30
71.48	-99.00	288.00
71.48	-98.25	317.40
71.48	-95.25	286.00
71.48	-94.50	294.20
71.48	-93.75	303.80
71.48	-89.25	296.90
71.48	-88.50	305.50
71.48	-87.75	307.60
71.48	-87.00	308.20
71.48	-86.25	312.50
71.48	-85.50	374.20
71.48	-84.00	328.90
71.48	-83.25	329.10
71.48	-82.50	323.60
71.48	-81.75	313.30
71.48	-81.00	304.50
71.48	-80.25	309.90
71.48	-79.50	328.50
71.48	-78.75	334.20
71.48	-78.00	329.80
71.48	-77.25	316.50
71.48	-76.50	307.90
71.48	-75.75	296.60
71.48	-75.00	319.90
71.48	-74.25	311.50
71.48	-72.00	294.10
71.48	-55.50	392.40
71.48	-54.75	353.00
71.48	-54.00	429.20
71.48	-52.50	529.70
71.48	-51.00	643.00
71.48	-50.25	674.80
71.48	-49.50	687.80
71.48	-48.75	661.00
71.48	-48.00	602.00
71.48	-47.25	517.80
71.48	-46.50	431.70
71.48	-45.75	353.00
71.48	-45.00	299.50
71.48	-44.25	278.30
71.48	-43.50	278.10
71.48	-42.75	294.70
71.48	-42.00	310.50
71.48	-41.25	307.30
71.48	-40.50	288.80
71.48	-39.75	258.90
71.48	-39.00	226.50
71.48	-38.25	187.70
71.48	-37.50	157.70
71.48	-36.75	138.10
71.48	-36.00	129.00
71.48	-35.25	130.10
71.48	-34.50	138.80
71.48	-33.75	164.70
71.48	-33.00	194.40
71.48	-32.25	226.80
71.48	-31.50	253.80
71.48	-30.75	264.30
71.48	-30.00	259.60
71.48	-29.25	246.30
71.48	-28.50	233.50
71.48	-27.75	235.80
71.48	-27.00	261.20
71.48	-26.25	315.70
71.48	-25.50	403.20
71.48	-24.75	523.30
71.48	-24.00	664.30
71.48	-23.25	781.10
71.48	54.00	519.10
71.48	54.75	500.10
71.48	55.50	492.30
71.48	68.25	449.10
71.48	69.00	458.40
71.48	69.75	469.50
71.48	70.50	480.00
71.48	71.25	477.90
71.48	73.50	442.70
71.48	74.25	441.30
71.48	75.00	444.10
71.48	77.25	436.20
71.48	78.00	429.30
71.48	78.75	433.60
71.48	79.50	432.90
71.48	80.25	428.60
71.48	81.00	435.10
71.48	81.75	449.60
71.48	82.50	470.50
71.48	84.00	475.00
71.48	84.75	466.80
71.48	85.50	448.30
71.48	86.25	419.10
71.48	87.00	402.30
71.48	87.75	390.00
71.48	88.50	395.60
71.48	89.25	421.10
71.48	90.00	441.10
71.48	90.75	460.20
71.48	91.50	457.50
71.48	92.25	431.30
71.48	93.00	395.80
71.48	93.75	363.90
71.48	94.50	352.80
71.48	95.25	349.60
71.48	96.00	368.30
71.48	96.75	402.20
71.48	97.50	429.60
71.48	98.25	450.30
71.48	99.00	448.00
71.48	99.75	420.50
71.48	100.50	391.90
71.48	101.25	362.60
71.48	102.00	337.60
71.48	102.75	323.60
71.48	103.50	335.70
71.48	104.25	357.00
71.48	105.00	379.90
71.48	105.75	397.90
71.48	106.50	401.70
71.48	107.25	387.80
71.48	108.00	370.30
71.48	108.75	359.70
71.48	109.50	353.70
71.48	110.25	349.90
71.48	111.00	349.20
71.48	111.75	357.10
71.48	112.50	357.10
71.48	113.25	355.50
71.48	114.00	350.30
71.48	114.75	341.00
71.48	115.50	329.10
71.48	116.25	312.90
71.48	117.00	305.00
71.48	117.75	303.60
71.48	118.50	308.20
71.48	119.25	318.50
71.48	120.00	329.30
71.48	120.75	325.20
71.48	121.50	317.40
71.48	122.25	312.70
71.48	123.00	306.60
71.48	123.75	304.00
71.48	124.50	312.10
71.48	125.25	324.90
71.48	126.00	333.40
71.48	126.75	342.80
71.48	127.50	350.50
71.48	128.25	348.90
71.48	129.00	330.10
71.48	132.75	299.10
71.48	135.00	358.50
71.48	135.75	321.60
71.48	136.50	311.10
71.48	137.25	333.00
71.48	138.75	286.30
71.48	139.50	334.70
71.48	140.25	308.20
71.48	141.00	324.10
71.48	141.75	336.00
71.48	142.50	336.60
71.48	143.25	333.20
71.48	144.00	313.50
71.48	144.75	294.10
71.48	145.50	271.40
71.48	146.25	256.50
71.48	147.00	254.30
71.48	147.75	262.40
71.48	148.50	281.00
71.48	149.25	302.90
71.48	150.00	312.10
70.73	-159.75	375.60
70.73	-159.00	329.70
70.73	-158.25	385.20
70.73	-157.50	327.60
70.73	-156.75	330.20
70.73	-156.00	331.00
70.73	-155.25	330.40
70.73	-154.50	334.10
70.73	-153.75	383.00
70.73	-153.00	333.40
70.73	-117.00	340.10
70.73	-116.25	345.20
70.73	-115.50	333.20
70.73	-114.75	319.90
70.73	-114.00	305.30
70.73	-113.25	303.80
70.73	-112.50	300.60
70.73	-111.75	307.90
70.73	-111.00	317.70
70.73	-110.25	321.60
70.73	-109.50	317.70
70.73	-108.75	317.00
70.73	-108.00	315.50
70.73	-107.25	312.50
70.73	-106.50	307.90
70.73	-105.75	310.30
70.73	-105.00	317.50
70.73	-104.25	314.80
70.73	-96.00	291.90
70.73	-95.25	296.20
70.73	-94.50	300.60
70.73	-93.75	303.60
70.73	-93.00	313.40
70.73	-88.50	287.30
70.73	-87.75	283.10
70.73	-87.00	284.00
70.73	-86.25	290.90
70.73	-85.50	298.30
70.73	-84.75	314.70
70.73	-84.00	328.70
70.73	-83.25	345.90
70.73	-82.50	355.50
70.73	-81.75	353.40
70.73	-81.00	342.80
70.73	-80.25	338.10
70.73	-79.50	338.10
70.73	-78.75	346.80
70.73	-78.00	362.60
70.73	-77.25	374.30
70.73	-76.50	373.50
70.73	-75.75	361.60
70.73	-75.00	346.00
70.73	-74.25	324.30
70.73	-73.50	313.50
70.73	-72.75	291.10
70.73	-72.00	296.70
70.73	-71.25	307.40
70.73	-70.50	319.00
70.73	-54.00	370.50
70.73	-53.25	406.50
70.73	-51.75	566.30
70.73	-51.00	594.10
70.73	-50.25	654.30
70.73	-49.50	693.40
70.73	-48.75	715.20
70.73	-48.00	694.80
70.73	-47.25	637.10
70.73	-46.50	566.20
70.73	-45.75	488.90
70.73	-45.00	419.20
70.73	-44.25	363.80
70.73	-43.50	326.40
70.73	-42.75	312.20
70.73	-42.00	304.40
70.73	-41.25	295.30
70.73	-40.50	281.00
70.73	-39.75	264.30
70.73	-39.00	236.00
70.73	-38.25	209.10
70.73	-37.50	185.90
70.73	-36.75	169.50
70.73	-36.00	159.50
70.73	-35.25	148.50
70.73	-34.50	146.70
70.73	-33.75	165.80
70.73	-33.00	207.60
70.73	-32.25	258.30
70.73	-31.50	305.40
70.73	-30.75	338.30
70.73	-30.00	347.30
70.73	-29.25	325.10
70.73	-28.50	309.40
70.73	-27.00	336.30
70.73	-26.25	392.40
70.73	-25.50	499.30
70.73	-24.00	716.30
70.73	-23.25	839.00
70.73	-21.75	1010.00
70.73	23.25	889.00
70.73	24.75	685.50
70.73	25.50	1084.90
70.73	26.25	688.40
70.73	27.75	616.70
70.73	29.25	550.20
70.73	54.75	481.40
70.73	55.50	485.60
70.73	56.25	498.30
70.73	57.00	626.60
70.73	67.50	484.20
70.73	68.25	500.90
70.73	69.00	503.30
70.73	69.75	496.30
70.73	70.50	476.90
70.73	71.25	453.40
70.73	72.00	433.20
70.73	72.75	501.30
70.73	74.25	406.50
70.73	75.00	433.00
70.73	75.75	479.20
70.73	76.50	518.20
70.73	77.25	526.20
70.73	78.00	510.90
70.73	78.75	490.70
70.73	79.50	464.60
70.73	80.25	447.70
70.73	81.00	443.40
70.73	81.75	459.00
70.73	83.25	533.70
70.73	84.00	564.20
70.73	84.75	569.90
70.73	85.50	556.80
70.73	86.25	529.80
70.73	87.00	491.50
70.73	87.75	462.90
70.73	88.50	439.30
70.73	89.25	437.10
70.73	90.00	439.00
70.73	90.75	449.10
70.73	91.50	432.70
70.73	92.25	397.30
70.73	93.00	365.20
70.73	93.75	342.40
70.73	94.50	315.60
70.73	95.25	313.30
70.73	96.00	343.10
70.73	96.75	392.70
70.73	97.50	463.40
70.73	98.25	517.50
70.73	99.00	528.80
70.73	99.75	502.00
70.73	100.50	472.80
70.73	101.25	447.10
70.73	102.00	432.70
70.73	102.75	427.60
70.73	103.50	452.20
70.73	104.25	475.80
